,item_category_name,date,item_category_id,item_name,item_id,date_block_num,shop_id,item_price,item_cnt_day
795,Игровые консоли - PS3,28.03.2014,5,5,5,5,5,5,5
796,Игровые консоли - PS3,28.03.2015,2,2,2,2,2,2,2
797,Игровые консоли - PS3,28.04.2013,10,10,10,10,10,10,10
798,Игровые консоли - PS3,28.04.2014,3,3,3,3,3,3,3
799,Игровые консоли - PS3,28.04.2015,2,2,2,2,2,2,2
800,Игровые консоли - PS3,28.05.2013,6,6,6,6,6,6,6
801,Игровые консоли - PS3,28.05.2014,5,5,5,5,5,5,5
802,Игровые консоли - PS3,28.06.2013,13,13,13,13,13,13,13
803,Игровые консоли - PS3,28.06.2014,6,6,6,6,6,6,6
804,Игровые консоли - PS3,28.06.2015,3,3,3,3,3,3,3
805,Игровые консоли - PS3,28.07.2013,11,11,11,11,11,11,11
806,Игровые консоли - PS3,28.07.2014,6,6,6,6,6,6,6
807,Игровые консоли - PS3,28.08.2013,5,5,5,5,5,5,5
808,Игровые консоли - PS3,28.08.2014,7,7,7,7,7,7,7
809,Игровые консоли - PS3,28.09.2013,21,21,21,21,21,21,21
810,Игровые консоли - PS3,28.09.2014,5,5,5,5,5,5,5
811,Игровые консоли - PS3,28.10.2013,6,6,6,6,6,6,6
812,Игровые консоли - PS3,28.10.2014,2,2,2,2,2,2,2
813,Игровые консоли - PS3,28.11.2013,3,3,3,3,3,3,3
814,Игровые консоли - PS3,28.11.2014,3,3,3,3,3,3,3
815,Игровые консоли - PS3,28.12.2013,59,59,59,59,59,59,59
816,Игровые консоли - PS3,28.12.2014,12,12,12,12,12,12,12
817,Игровые консоли - PS3,29.01.2013,8,8,8,8,8,8,8
818,Игровые консоли - PS3,29.01.2014,7,7,7,7,7,7,7
819,Игровые консоли - PS3,29.01.2015,4,4,4,4,4,4,4
820,Игровые консоли - PS3,29.03.2013,9,9,9,9,9,9,9
821,Игровые консоли - PS3,29.03.2014,15,15,15,15,15,15,15
822,Игровые консоли - PS3,29.03.2015,1,1,1,1,1,1,1
823,Игровые консоли - PS3,29.04.2013,7,7,7,7,7,7,7
824,Игровые консоли - PS3,29.04.2014,3,3,3,3,3,3,3
825,Игровые консоли - PS3,29.04.2015,1,1,1,1,1,1,1
826,Игровые консоли - PS3,29.05.2013,5,5,5,5,5,5,5
827,Игровые консоли - PS3,29.05.2014,6,6,6,6,6,6,6
828,Игровые консоли - PS3,29.06.2013,13,13,13,13,13,13,13
829,Игровые консоли - PS3,29.06.2014,5,5,5,5,5,5,5
830,Игровые консоли - PS3,29.07.2013,5,5,5,5,5,5,5
831,Игровые консоли - PS3,29.07.2014,4,4,4,4,4,4,4
832,Игровые консоли - PS3,29.07.2015,2,2,2,2,2,2,2
833,Игровые консоли - PS3,29.08.2013,7,7,7,7,7,7,7
834,Игровые консоли - PS3,29.08.2014,1,1,1,1,1,1,1
835,Игровые консоли - PS3,29.09.2013,20,20,20,20,20,20,20
836,Игровые консоли - PS3,29.09.2014,1,1,1,1,1,1,1
837,Игровые консоли - PS3,29.10.2013,7,7,7,7,7,7,7
838,Игровые консоли - PS3,29.10.2014,2,2,2,2,2,2,2
839,Игровые консоли - PS3,29.11.2013,7,7,7,7,7,7,7
840,Игровые консоли - PS3,29.11.2014,4,4,4,4,4,4,4
841,Игровые консоли - PS3,29.12.2013,49,49,49,49,49,49,49
842,Игровые консоли - PS3,29.12.2014,10,10,10,10,10,10,10
843,Игровые консоли - PS3,30.01.2013,7,7,7,7,7,7,7
844,Игровые консоли - PS3,30.01.2014,8,8,8,8,8,8,8
845,Игровые консоли - PS3,30.01.2015,2,2,2,2,2,2,2
846,Игровые консоли - PS3,30.03.2013,9,9,9,9,9,9,9
847,Игровые консоли - PS3,30.03.2014,10,10,10,10,10,10,10
848,Игровые консоли - PS3,30.03.2015,2,2,2,2,2,2,2
849,Игровые консоли - PS3,30.04.2013,11,11,11,11,11,11,11
850,Игровые консоли - PS3,30.04.2014,4,4,4,4,4,4,4
851,Игровые консоли - PS3,30.05.2013,5,5,5,5,5,5,5
852,Игровые консоли - PS3,30.05.2014,3,3,3,3,3,3,3
853,Игровые консоли - PS3,30.05.2015,2,2,2,2,2,2,2
854,Игровые консоли - PS3,30.06.2013,7,7,7,7,7,7,7
855,Игровые консоли - PS3,30.06.2014,6,6,6,6,6,6,6
856,Игровые консоли - PS3,30.06.2015,1,1,1,1,1,1,1
857,Игровые консоли - PS3,30.07.2013,11,11,11,11,11,11,11
858,Игровые консоли - PS3,30.07.2014,4,4,4,4,4,4,4
859,Игровые консоли - PS3,30.07.2015,3,3,3,3,3,3,3
860,Игровые консоли - PS3,30.08.2013,10,10,10,10,10,10,10
861,Игровые консоли - PS3,30.08.2014,3,3,3,3,3,3,3
862,Игровые консоли - PS3,30.09.2013,10,10,10,10,10,10,10
863,Игровые консоли - PS3,30.09.2014,2,2,2,2,2,2,2
864,Игровые консоли - PS3,30.10.2013,2,2,2,2,2,2,2
865,Игровые консоли - PS3,30.10.2014,3,3,3,3,3,3,3
866,Игровые консоли - PS3,30.11.2013,16,16,16,16,16,16,16
867,Игровые консоли - PS3,30.11.2014,3,3,3,3,3,3,3
868,Игровые консоли - PS3,30.12.2013,52,52,52,52,52,52,52
869,Игровые консоли - PS3,30.12.2014,12,12,12,12,12,12,12
870,Игровые консоли - PS3,31.01.2013,9,9,9,9,9,9,9
871,Игровые консоли - PS3,31.01.2014,7,7,7,7,7,7,7
872,Игровые консоли - PS3,31.01.2015,3,3,3,3,3,3,3
873,Игровые консоли - PS3,31.03.2013,7,7,7,7,7,7,7
874,Игровые консоли - PS3,31.03.2014,6,6,6,6,6,6,6
875,Игровые консоли - PS3,31.05.2013,5,5,5,5,5,5,5
876,Игровые консоли - PS3,31.05.2014,8,8,8,8,8,8,8
877,Игровые консоли - PS3,31.05.2015,1,1,1,1,1,1,1
878,Игровые консоли - PS3,31.07.2013,15,15,15,15,15,15,15
879,Игровые консоли - PS3,31.07.2014,3,3,3,3,3,3,3
880,Игровые консоли - PS3,31.07.2015,1,1,1,1,1,1,1
881,Игровые консоли - PS3,31.08.2013,15,15,15,15,15,15,15
882,Игровые консоли - PS3,31.08.2014,4,4,4,4,4,4,4
883,Игровые консоли - PS3,31.10.2013,5,5,5,5,5,5,5
884,Игровые консоли - PS3,31.10.2014,1,1,1,1,1,1,1
885,Игровые консоли - PS3,31.12.2013,64,64,64,64,64,64,64
886,Игровые консоли - PS3,31.12.2014,11,11,11,11,11,11,11
887,Игровые консоли - PS4,01.01.2014,4,4,4,4,4,4,4
888,Игровые консоли - PS4,01.01.2015,8,8,8,8,8,8,8
889,Игровые консоли - PS4,01.02.2014,4,4,4,4,4,4,4
890,Игровые консоли - PS4,01.02.2015,7,7,7,7,7,7,7
891,Игровые консоли - PS4,01.03.2014,15,15,15,15,15,15,15
892,Игровые консоли - PS4,01.03.2015,13,13,13,13,13,13,13
893,Игровые консоли - PS4,01.04.2014,11,11,11,11,11,11,11
894,Игровые консоли - PS4,01.04.2015,4,4,4,4,4,4,4
895,Игровые консоли - PS4,01.05.2014,10,10,10,10,10,10,10
896,Игровые консоли - PS4,01.05.2015,3,3,3,3,3,3,3
897,Игровые консоли - PS4,01.06.2014,6,6,6,6,6,6,6
898,Игровые консоли - PS4,01.06.2015,8,8,8,8,8,8,8
899,Игровые консоли - PS4,01.07.2014,4,4,4,4,4,4,4
900,Игровые консоли - PS4,01.07.2015,2,2,2,2,2,2,2
901,Игровые консоли - PS4,01.08.2014,13,13,13,13,13,13,13
902,Игровые консоли - PS4,01.08.2015,1,1,1,1,1,1,1
903,Игровые консоли - PS4,01.09.2014,7,7,7,7,7,7,7
904,Игровые консоли - PS4,01.09.2015,5,5,5,5,5,5,5
905,Игровые консоли - PS4,01.10.2014,19,19,19,19,19,19,19
906,Игровые консоли - PS4,01.10.2015,7,7,7,7,7,7,7
907,Игровые консоли - PS4,01.11.2014,17,17,17,17,17,17,17
908,Игровые консоли - PS4,01.12.2013,31,31,31,31,31,31,31
909,Игровые консоли - PS4,01.12.2014,17,17,17,17,17,17,17
910,Игровые консоли - PS4,02.01.2014,10,10,10,10,10,10,10
911,Игровые консоли - PS4,02.01.2015,33,33,33,33,33,33,33
912,Игровые консоли - PS4,02.02.2014,3,3,3,3,3,3,3
913,Игровые консоли - PS4,02.02.2015,2,2,2,2,2,2,2
914,Игровые консоли - PS4,02.03.2014,16,16,16,16,16,16,16
915,Игровые консоли - PS4,02.03.2015,3,3,3,3,3,3,3
916,Игровые консоли - PS4,02.04.2014,14,14,14,14,14,14,14
917,Игровые консоли - PS4,02.04.2015,5,5,5,5,5,5,5
918,Игровые консоли - PS4,02.05.2014,7,7,7,7,7,7,7
919,Игровые консоли - PS4,02.05.2015,3,3,3,3,3,3,3
920,Игровые консоли - PS4,02.06.2014,5,5,5,5,5,5,5
921,Игровые консоли - PS4,02.06.2015,5,5,5,5,5,5,5
922,Игровые консоли - PS4,02.07.2014,8,8,8,8,8,8,8
923,Игровые консоли - PS4,02.07.2015,1,1,1,1,1,1,1
924,Игровые консоли - PS4,02.08.2014,25,25,25,25,25,25,25
925,Игровые консоли - PS4,02.09.2014,8,8,8,8,8,8,8
926,Игровые консоли - PS4,02.09.2015,2,2,2,2,2,2,2
927,Игровые консоли - PS4,02.10.2014,16,16,16,16,16,16,16
928,Игровые консоли - PS4,02.10.2015,9,9,9,9,9,9,9
929,Игровые консоли - PS4,02.11.2014,16,16,16,16,16,16,16
930,Игровые консоли - PS4,02.12.2013,22,22,22,22,22,22,22
931,Игровые консоли - PS4,02.12.2014,12,12,12,12,12,12,12
932,Игровые консоли - PS4,03.01.2014,16,16,16,16,16,16,16
933,Игровые консоли - PS4,03.01.2015,28,28,28,28,28,28,28
934,Игровые консоли - PS4,03.02.2014,3,3,3,3,3,3,3
935,Игровые консоли - PS4,03.02.2015,2,2,2,2,2,2,2
936,Игровые консоли - PS4,03.03.2014,12,12,12,12,12,12,12
937,Игровые консоли - PS4,03.03.2015,4,4,4,4,4,4,4
938,Игровые консоли - PS4,03.04.2014,8,8,8,8,8,8,8
939,Игровые консоли - PS4,03.04.2015,3,3,3,3,3,3,3
940,Игровые консоли - PS4,03.05.2014,13,13,13,13,13,13,13
941,Игровые консоли - PS4,03.05.2015,5,5,5,5,5,5,5
942,Игровые консоли - PS4,03.06.2014,3,3,3,3,3,3,3
943,Игровые консоли - PS4,03.06.2015,2,2,2,2,2,2,2
944,Игровые консоли - PS4,03.07.2014,5,5,5,5,5,5,5
945,Игровые консоли - PS4,03.07.2015,5,5,5,5,5,5,5
946,Игровые консоли - PS4,03.08.2014,17,17,17,17,17,17,17
947,Игровые консоли - PS4,03.08.2015,3,3,3,3,3,3,3
948,Игровые консоли - PS4,03.09.2014,6,6,6,6,6,6,6
949,Игровые консоли - PS4,03.09.2015,1,1,1,1,1,1,1
950,Игровые консоли - PS4,03.10.2014,26,26,26,26,26,26,26
951,Игровые консоли - PS4,03.10.2015,11,11,11,11,11,11,11
952,Игровые консоли - PS4,03.11.2014,15,15,15,15,15,15,15
953,Игровые консоли - PS4,03.12.2013,19,19,19,19,19,19,19
954,Игровые консоли - PS4,03.12.2014,28,28,28,28,28,28,28
955,Игровые консоли - PS4,04.01.2014,10,10,10,10,10,10,10
956,Игровые консоли - PS4,04.01.2015,19,19,19,19,19,19,19
957,Игровые консоли - PS4,04.02.2014,1,1,1,1,1,1,1
958,Игровые консоли - PS4,04.02.2015,4,4,4,4,4,4,4
959,Игровые консоли - PS4,04.03.2014,12,12,12,12,12,12,12
960,Игровые консоли - PS4,04.03.2015,3,3,3,3,3,3,3
961,Игровые консоли - PS4,04.04.2014,12,12,12,12,12,12,12
962,Игровые консоли - PS4,04.04.2015,2,2,2,2,2,2,2
963,Игровые консоли - PS4,04.05.2014,6,6,6,6,6,6,6
964,Игровые консоли - PS4,04.06.2014,7,7,7,7,7,7,7
965,Игровые консоли - PS4,04.06.2015,16,16,16,16,16,16,16
966,Игровые консоли - PS4,04.07.2014,13,13,13,13,13,13,13
967,Игровые консоли - PS4,04.07.2015,5,5,5,5,5,5,5
968,Игровые консоли - PS4,04.08.2014,20,20,20,20,20,20,20
969,Игровые консоли - PS4,04.09.2014,11,11,11,11,11,11,11
970,Игровые консоли - PS4,04.09.2015,3,3,3,3,3,3,3
971,Игровые консоли - PS4,04.10.2014,22,22,22,22,22,22,22
972,Игровые консоли - PS4,04.10.2015,4,4,4,4,4,4,4
973,Игровые консоли - PS4,04.11.2014,13,13,13,13,13,13,13
974,Игровые консоли - PS4,04.12.2013,18,18,18,18,18,18,18
975,Игровые консоли - PS4,04.12.2014,22,22,22,22,22,22,22
976,Игровые консоли - PS4,05.01.2014,15,15,15,15,15,15,15
977,Игровые консоли - PS4,05.01.2015,11,11,11,11,11,11,11
978,Игровые консоли - PS4,05.02.2014,15,15,15,15,15,15,15
979,Игровые консоли - PS4,05.02.2015,4,4,4,4,4,4,4
980,Игровые консоли - PS4,05.03.2014,14,14,14,14,14,14,14
981,Игровые консоли - PS4,05.03.2015,4,4,4,4,4,4,4
982,Игровые консоли - PS4,05.04.2014,13,13,13,13,13,13,13
983,Игровые консоли - PS4,05.04.2015,1,1,1,1,1,1,1
984,Игровые консоли - PS4,05.05.2014,5,5,5,5,5,5,5
985,Игровые консоли - PS4,05.05.2015,2,2,2,2,2,2,2
986,Игровые консоли - PS4,05.06.2014,10,10,10,10,10,10,10
987,Игровые консоли - PS4,05.06.2015,6,6,6,6,6,6,6
988,Игровые консоли - PS4,05.07.2014,11,11,11,11,11,11,11
989,Игровые консоли - PS4,05.07.2015,6,6,6,6,6,6,6
990,Игровые консоли - PS4,05.08.2014,19,19,19,19,19,19,19
991,Игровые консоли - PS4,05.08.2015,3,3,3,3,3,3,3
992,Игровые консоли - PS4,05.09.2014,7,7,7,7,7,7,7
993,Игровые консоли - PS4,05.09.2015,8,8,8,8,8,8,8
994,Игровые консоли - PS4,05.10.2014,22,22,22,22,22,22,22
995,Игровые консоли - PS4,05.10.2015,6,6,6,6,6,6,6
996,Игровые консоли - PS4,05.11.2014,11,11,11,11,11,11,11
997,Игровые консоли - PS4,05.12.2013,22,22,22,22,22,22,22
998,Игровые консоли - PS4,05.12.2014,26,26,26,26,26,26,26
999,Игровые консоли - PS4,06.01.2014,11,11,11,11,11,11,11
1000,Игровые консоли - PS4,06.01.2015,20,20,20,20,20,20,20
1001,Игровые консоли - PS4,06.02.2014,17,17,17,17,17,17,17
1002,Игровые консоли - PS4,06.02.2015,5,5,5,5,5,5,5
1003,Игровые консоли - PS4,06.03.2014,8,8,8,8,8,8,8
1004,Игровые консоли - PS4,06.03.2015,7,7,7,7,7,7,7
1005,Игровые консоли - PS4,06.04.2014,6,6,6,6,6,6,6
1006,Игровые консоли - PS4,06.04.2015,5,5,5,5,5,5,5
1007,Игровые консоли - PS4,06.05.2014,16,16,16,16,16,16,16
1008,Игровые консоли - PS4,06.05.2015,2,2,2,2,2,2,2
1009,Игровые консоли - PS4,06.06.2014,8,8,8,8,8,8,8
1010,Игровые консоли - PS4,06.06.2015,9,9,9,9,9,9,9
1011,Игровые консоли - PS4,06.07.2014,10,10,10,10,10,10,10
1012,Игровые консоли - PS4,06.07.2015,4,4,4,4,4,4,4
1013,Игровые консоли - PS4,06.08.2014,17,17,17,17,17,17,17
1014,Игровые консоли - PS4,06.08.2015,4,4,4,4,4,4,4
1015,Игровые консоли - PS4,06.09.2014,19,19,19,19,19,19,19
1016,Игровые консоли - PS4,06.09.2015,6,6,6,6,6,6,6
1017,Игровые консоли - PS4,06.10.2014,10,10,10,10,10,10,10
1018,Игровые консоли - PS4,06.11.2014,18,18,18,18,18,18,18
1019,Игровые консоли - PS4,06.12.2013,31,31,31,31,31,31,31
1020,Игровые консоли - PS4,06.12.2014,43,43,43,43,43,43,43
1021,Игровые консоли - PS4,07.01.2014,10,10,10,10,10,10,10
1022,Игровые консоли - PS4,07.01.2015,8,8,8,8,8,8,8
1023,Игровые консоли - PS4,07.02.2014,20,20,20,20,20,20,20
1024,Игровые консоли - PS4,07.02.2015,5,5,5,5,5,5,5
1025,Игровые консоли - PS4,07.03.2014,7,7,7,7,7,7,7
1026,Игровые консоли - PS4,07.03.2015,10,10,10,10,10,10,10
1027,Игровые консоли - PS4,07.04.2014,12,12,12,12,12,12,12
1028,Игровые консоли - PS4,07.04.2015,1,1,1,1,1,1,1
1029,Игровые консоли - PS4,07.05.2014,12,12,12,12,12,12,12
1030,Игровые консоли - PS4,07.05.2015,1,1,1,1,1,1,1
1031,Игровые консоли - PS4,07.06.2014,15,15,15,15,15,15,15
1032,Игровые консоли - PS4,07.06.2015,8,8,8,8,8,8,8
1033,Игровые консоли - PS4,07.07.2014,10,10,10,10,10,10,10
1034,Игровые консоли - PS4,07.07.2015,4,4,4,4,4,4,4
1035,Игровые консоли - PS4,07.08.2014,17,17,17,17,17,17,17
1036,Игровые консоли - PS4,07.08.2015,3,3,3,3,3,3,3
1037,Игровые консоли - PS4,07.09.2014,14,14,14,14,14,14,14
1038,Игровые консоли - PS4,07.09.2015,3,3,3,3,3,3,3
1039,Игровые консоли - PS4,07.10.2014,9,9,9,9,9,9,9
1040,Игровые консоли - PS4,07.10.2015,4,4,4,4,4,4,4
1041,Игровые консоли - PS4,07.11.2014,19,19,19,19,19,19,19
1042,Игровые консоли - PS4,07.12.2013,14,14,14,14,14,14,14
1043,Игровые консоли - PS4,07.12.2014,30,30,30,30,30,30,30
1044,Игровые консоли - PS4,08.01.2014,9,9,9,9,9,9,9
1045,Игровые консоли - PS4,08.01.2015,10,10,10,10,10,10,10
1046,Игровые консоли - PS4,08.02.2014,29,29,29,29,29,29,29
1047,Игровые консоли - PS4,08.02.2015,6,6,6,6,6,6,6
1048,Игровые консоли - PS4,08.03.2014,7,7,7,7,7,7,7
1049,Игровые консоли - PS4,08.03.2015,8,8,8,8,8,8,8
1050,Игровые консоли - PS4,08.04.2014,11,11,11,11,11,11,11
1051,Игровые консоли - PS4,08.04.2015,4,4,4,4,4,4,4
1052,Игровые консоли - PS4,08.05.2014,10,10,10,10,10,10,10
1053,Игровые консоли - PS4,08.05.2015,3,3,3,3,3,3,3
1054,Игровые консоли - PS4,08.06.2014,6,6,6,6,6,6,6
1055,Игровые консоли - PS4,08.06.2015,5,5,5,5,5,5,5
1056,Игровые консоли - PS4,08.07.2014,7,7,7,7,7,7,7
1057,Игровые консоли - PS4,08.07.2015,4,4,4,4,4,4,4
1058,Игровые консоли - PS4,08.08.2014,22,22,22,22,22,22,22
1059,Игровые консоли - PS4,08.08.2015,2,2,2,2,2,2,2
1060,Игровые консоли - PS4,08.09.2014,14,14,14,14,14,14,14
1061,Игровые консоли - PS4,08.09.2015,2,2,2,2,2,2,2
1062,Игровые консоли - PS4,08.10.2014,13,13,13,13,13,13,13
1063,Игровые консоли - PS4,08.10.2015,5,5,5,5,5,5,5
1064,Игровые консоли - PS4,08.11.2014,28,28,28,28,28,28,28
1065,Игровые консоли - PS4,08.12.2013,6,6,6,6,6,6,6
1066,Игровые консоли - PS4,08.12.2014,22,22,22,22,22,22,22
1067,Игровые консоли - PS4,09.01.2014,6,6,6,6,6,6,6
1068,Игровые консоли - PS4,09.01.2015,14,14,14,14,14,14,14
1069,Игровые консоли - PS4,09.02.2014,22,22,22,22,22,22,22
1070,Игровые консоли - PS4,09.02.2015,7,7,7,7,7,7,7
1071,Игровые консоли - PS4,09.03.2014,7,7,7,7,7,7,7
1072,Игровые консоли - PS4,09.03.2015,5,5,5,5,5,5,5
1073,Игровые консоли - PS4,09.04.2014,11,11,11,11,11,11,11
1074,Игровые консоли - PS4,09.04.2015,1,1,1,1,1,1,1
1075,Игровые консоли - PS4,09.05.2014,7,7,7,7,7,7,7
1076,Игровые консоли - PS4,09.05.2015,8,8,8,8,8,8,8
1077,Игровые консоли - PS4,09.06.2014,6,6,6,6,6,6,6
1078,Игровые консоли - PS4,09.06.2015,9,9,9,9,9,9,9
1079,Игровые консоли - PS4,09.07.2014,14,14,14,14,14,14,14
1080,Игровые консоли - PS4,09.07.2015,2,2,2,2,2,2,2
1081,Игровые консоли - PS4,09.08.2014,26,26,26,26,26,26,26
1082,Игровые консоли - PS4,09.08.2015,1,1,1,1,1,1,1
1083,Игровые консоли - PS4,09.09.2014,13,13,13,13,13,13,13
1084,Игровые консоли - PS4,09.09.2015,3,3,3,3,3,3,3
1085,Игровые консоли - PS4,09.10.2014,12,12,12,12,12,12,12
1086,Игровые консоли - PS4,09.10.2015,5,5,5,5,5,5,5
1087,Игровые консоли - PS4,09.11.2014,19,19,19,19,19,19,19
1088,Игровые консоли - PS4,09.12.2013,8,8,8,8,8,8,8
1089,Игровые консоли - PS4,09.12.2014,22,22,22,22,22,22,22
1090,Игровые консоли - PS4,10.01.2014,5,5,5,5,5,5,5
1091,Игровые консоли - PS4,10.01.2015,9,9,9,9,9,9,9
1092,Игровые консоли - PS4,10.02.2014,24,24,24,24,24,24,24
1093,Игровые консоли - PS4,10.02.2015,5,5,5,5,5,5,5
1094,Игровые консоли - PS4,10.03.2014,1,1,1,1,1,1,1
1095,Игровые консоли - PS4,10.03.2015,4,4,4,4,4,4,4
1096,Игровые консоли - PS4,10.04.2014,9,9,9,9,9,9,9
1097,Игровые консоли - PS4,10.04.2015,1,1,1,1,1,1,1
1098,Игровые консоли - PS4,10.05.2014,8,8,8,8,8,8,8
1099,Игровые консоли - PS4,10.05.2015,3,3,3,3,3,3,3
1100,Игровые консоли - PS4,10.06.2014,11,11,11,11,11,11,11
1101,Игровые консоли - PS4,10.06.2015,3,3,3,3,3,3,3
1102,Игровые консоли - PS4,10.07.2014,14,14,14,14,14,14,14
1103,Игровые консоли - PS4,10.07.2015,2,2,2,2,2,2,2
1104,Игровые консоли - PS4,10.08.2014,17,17,17,17,17,17,17
1105,Игровые консоли - PS4,10.08.2015,3,3,3,3,3,3,3
1106,Игровые консоли - PS4,10.09.2014,16,16,16,16,16,16,16
1107,Игровые консоли - PS4,10.10.2014,22,22,22,22,22,22,22
1108,Игровые консоли - PS4,10.10.2015,10,10,10,10,10,10,10
1109,Игровые консоли - PS4,10.11.2014,15,15,15,15,15,15,15
1110,Игровые консоли - PS4,10.12.2013,4,4,4,4,4,4,4
1111,Игровые консоли - PS4,10.12.2014,24,24,24,24,24,24,24
1112,Игровые консоли - PS4,11.01.2014,7,7,7,7,7,7,7
1113,Игровые консоли - PS4,11.01.2015,13,13,13,13,13,13,13
1114,Игровые консоли - PS4,11.02.2014,19,19,19,19,19,19,19
1115,Игровые консоли - PS4,11.02.2015,4,4,4,4,4,4,4
1116,Игровые консоли - PS4,11.03.2014,1,1,1,1,1,1,1
1117,Игровые консоли - PS4,11.03.2015,4,4,4,4,4,4,4
1118,Игровые консоли - PS4,11.04.2014,12,12,12,12,12,12,12
1119,Игровые консоли - PS4,11.04.2015,5,5,5,5,5,5,5
1120,Игровые консоли - PS4,11.05.2014,8,8,8,8,8,8,8
1121,Игровые консоли - PS4,11.05.2015,3,3,3,3,3,3,3
1122,Игровые консоли - PS4,11.06.2014,14,14,14,14,14,14,14
1123,Игровые консоли - PS4,11.06.2015,11,11,11,11,11,11,11
1124,Игровые консоли - PS4,11.07.2014,16,16,16,16,16,16,16
1125,Игровые консоли - PS4,11.07.2015,4,4,4,4,4,4,4
1126,Игровые консоли - PS4,11.08.2014,8,8,8,8,8,8,8
1127,Игровые консоли - PS4,11.08.2015,2,2,2,2,2,2,2
1128,Игровые консоли - PS4,11.09.2014,21,21,21,21,21,21,21
1129,Игровые консоли - PS4,11.09.2015,5,5,5,5,5,5,5
1130,Игровые консоли - PS4,11.10.2014,18,18,18,18,18,18,18
1131,Игровые консоли - PS4,11.10.2015,5,5,5,5,5,5,5
1132,Игровые консоли - PS4,11.11.2014,13,13,13,13,13,13,13
1133,Игровые консоли - PS4,11.12.2013,3,3,3,3,3,3,3
1134,Игровые консоли - PS4,11.12.2014,23,23,23,23,23,23,23
1135,Игровые консоли - PS4,12.01.2014,4,4,4,4,4,4,4
1136,Игровые консоли - PS4,12.01.2015,8,8,8,8,8,8,8
1137,Игровые консоли - PS4,12.02.2014,13,13,13,13,13,13,13
1138,Игровые консоли - PS4,12.02.2015,4,4,4,4,4,4,4
1139,Игровые консоли - PS4,12.03.2014,2,2,2,2,2,2,2
1140,Игровые консоли - PS4,12.03.2015,4,4,4,4,4,4,4
1141,Игровые консоли - PS4,12.04.2014,14,14,14,14,14,14,14
1142,Игровые консоли - PS4,12.04.2015,2,2,2,2,2,2,2
1143,Игровые консоли - PS4,12.05.2014,6,6,6,6,6,6,6
1144,Игровые консоли - PS4,12.05.2015,5,5,5,5,5,5,5
1145,Игровые консоли - PS4,12.06.2014,15,15,15,15,15,15,15
1146,Игровые консоли - PS4,12.06.2015,8,8,8,8,8,8,8
1147,Игровые консоли - PS4,12.07.2014,15,15,15,15,15,15,15
1148,Игровые консоли - PS4,12.07.2015,1,1,1,1,1,1,1
1149,Игровые консоли - PS4,12.08.2014,16,16,16,16,16,16,16
1150,Игровые консоли - PS4,12.09.2014,11,11,11,11,11,11,11
1151,Игровые консоли - PS4,12.09.2015,4,4,4,4,4,4,4
1152,Игровые консоли - PS4,12.10.2014,14,14,14,14,14,14,14
1153,Игровые консоли - PS4,12.10.2015,5,5,5,5,5,5,5
1154,Игровые консоли - PS4,12.11.2014,8,8,8,8,8,8,8
1155,Игровые консоли - PS4,12.12.2013,5,5,5,5,5,5,5
1156,Игровые консоли - PS4,12.12.2014,23,23,23,23,23,23,23
1157,Игровые консоли - PS4,13.01.2014,9,9,9,9,9,9,9
1158,Игровые консоли - PS4,13.01.2015,9,9,9,9,9,9,9
1159,Игровые консоли - PS4,13.02.2014,18,18,18,18,18,18,18
1160,Игровые консоли - PS4,13.02.2015,7,7,7,7,7,7,7
1161,Игровые консоли - PS4,13.03.2014,1,1,1,1,1,1,1
1162,Игровые консоли - PS4,13.03.2015,2,2,2,2,2,2,2
1163,Игровые консоли - PS4,13.04.2014,8,8,8,8,8,8,8
1164,Игровые консоли - PS4,13.04.2015,2,2,2,2,2,2,2
1165,Игровые консоли - PS4,13.05.2014,9,9,9,9,9,9,9
1166,Игровые консоли - PS4,13.05.2015,5,5,5,5,5,5,5
1167,Игровые консоли - PS4,13.06.2014,10,10,10,10,10,10,10
1168,Игровые консоли - PS4,13.06.2015,8,8,8,8,8,8,8
1169,Игровые консоли - PS4,13.07.2014,8,8,8,8,8,8,8
1170,Игровые консоли - PS4,13.08.2014,20,20,20,20,20,20,20
1171,Игровые консоли - PS4,13.08.2015,2,2,2,2,2,2,2
1172,Игровые консоли - PS4,13.09.2014,22,22,22,22,22,22,22
1173,Игровые консоли - PS4,13.09.2015,5,5,5,5,5,5,5
1174,Игровые консоли - PS4,13.10.2014,7,7,7,7,7,7,7
1175,Игровые консоли - PS4,13.10.2015,2,2,2,2,2,2,2
1176,Игровые консоли - PS4,13.11.2014,27,27,27,27,27,27,27
1177,Игровые консоли - PS4,13.12.2013,11,11,11,11,11,11,11
1178,Игровые консоли - PS4,13.12.2014,43,43,43,43,43,43,43
1179,Игровые консоли - PS4,14.01.2014,2,2,2,2,2,2,2
1180,Игровые консоли - PS4,14.01.2015,15,15,15,15,15,15,15
1181,Игровые консоли - PS4,14.02.2014,21,21,21,21,21,21,21
1182,Игровые консоли - PS4,14.02.2015,10,10,10,10,10,10,10
1183,Игровые консоли - PS4,14.03.2014,1,1,1,1,1,1,1
1184,Игровые консоли - PS4,14.03.2015,12,12,12,12,12,12,12
1185,Игровые консоли - PS4,14.04.2014,6,6,6,6,6,6,6
1186,Игровые консоли - PS4,14.04.2015,2,2,2,2,2,2,2
1187,Игровые консоли - PS4,14.05.2014,5,5,5,5,5,5,5
