,item_category_name,date,item_category_id,item_name,item_id,date_block_num,shop_id,item_price,item_cnt_day
784,Игровые консоли - XBOX ONE,08.09.2015,1,1,1,1,1,1,1
785,Игровые консоли - XBOX ONE,08.10.2014,8,8,8,8,8,8,8
786,Игровые консоли - XBOX ONE,08.10.2015,4,4,4,4,4,4,4
787,Игровые консоли - XBOX ONE,08.11.2014,8,8,8,8,8,8,8
788,Игровые консоли - XBOX ONE,08.12.2014,5,5,5,5,5,5,5
789,Игровые консоли - XBOX ONE,09.01.2015,6,6,6,6,6,6,6
790,Игровые консоли - XBOX ONE,09.03.2015,2,2,2,2,2,2,2
791,Игровые консоли - XBOX ONE,09.04.2015,3,3,3,3,3,3,3
792,Игровые консоли - XBOX ONE,09.05.2015,1,1,1,1,1,1,1
793,Игровые консоли - XBOX ONE,09.07.2015,1,1,1,1,1,1,1
794,Игровые консоли - XBOX ONE,09.08.2014,7,7,7,7,7,7,7
795,Игровые консоли - XBOX ONE,09.08.2015,3,3,3,3,3,3,3
796,Игровые консоли - XBOX ONE,09.09.2014,2,2,2,2,2,2,2
797,Игровые консоли - XBOX ONE,09.09.2015,1,1,1,1,1,1,1
798,Игровые консоли - XBOX ONE,09.10.2014,6,6,6,6,6,6,6
799,Игровые консоли - XBOX ONE,09.10.2015,2,2,2,2,2,2,2
800,Игровые консоли - XBOX ONE,09.11.2014,5,5,5,5,5,5,5
801,Игровые консоли - XBOX ONE,09.12.2014,8,8,8,8,8,8,8
802,Игровые консоли - XBOX ONE,10.01.2015,17,17,17,17,17,17,17
803,Игровые консоли - XBOX ONE,10.02.2015,3,3,3,3,3,3,3
804,Игровые консоли - XBOX ONE,10.03.2015,7,7,7,7,7,7,7
805,Игровые консоли - XBOX ONE,10.05.2015,2,2,2,2,2,2,2
806,Игровые консоли - XBOX ONE,10.07.2015,2,2,2,2,2,2,2
807,Игровые консоли - XBOX ONE,10.08.2014,4,4,4,4,4,4,4
808,Игровые консоли - XBOX ONE,10.09.2014,5,5,5,5,5,5,5
809,Игровые консоли - XBOX ONE,10.09.2015,1,1,1,1,1,1,1
810,Игровые консоли - XBOX ONE,10.10.2014,4,4,4,4,4,4,4
811,Игровые консоли - XBOX ONE,10.10.2015,2,2,2,2,2,2,2
812,Игровые консоли - XBOX ONE,10.11.2014,3,3,3,3,3,3,3
813,Игровые консоли - XBOX ONE,10.12.2014,9,9,9,9,9,9,9
814,Игровые консоли - XBOX ONE,11.01.2015,14,14,14,14,14,14,14
815,Игровые консоли - XBOX ONE,11.02.2015,5,5,5,5,5,5,5
816,Игровые консоли - XBOX ONE,11.03.2015,1,1,1,1,1,1,1
817,Игровые консоли - XBOX ONE,11.04.2015,1,1,1,1,1,1,1
818,Игровые консоли - XBOX ONE,11.05.2015,1,1,1,1,1,1,1
819,Игровые консоли - XBOX ONE,11.06.2015,2,2,2,2,2,2,2
820,Игровые консоли - XBOX ONE,11.08.2014,3,3,3,3,3,3,3
821,Игровые консоли - XBOX ONE,11.08.2015,2,2,2,2,2,2,2
822,Игровые консоли - XBOX ONE,11.09.2014,5,5,5,5,5,5,5
823,Игровые консоли - XBOX ONE,11.09.2015,3,3,3,3,3,3,3
824,Игровые консоли - XBOX ONE,11.10.2014,7,7,7,7,7,7,7
825,Игровые консоли - XBOX ONE,11.11.2014,3,3,3,3,3,3,3
826,Игровые консоли - XBOX ONE,11.12.2014,10,10,10,10,10,10,10
827,Игровые консоли - XBOX ONE,12.01.2015,2,2,2,2,2,2,2
828,Игровые консоли - XBOX ONE,12.05.2015,3,3,3,3,3,3,3
829,Игровые консоли - XBOX ONE,12.06.2015,3,3,3,3,3,3,3
830,Игровые консоли - XBOX ONE,12.07.2015,2,2,2,2,2,2,2
831,Игровые консоли - XBOX ONE,12.08.2014,4,4,4,4,4,4,4
832,Игровые консоли - XBOX ONE,12.09.2014,6,6,6,6,6,6,6
833,Игровые консоли - XBOX ONE,12.09.2015,2,2,2,2,2,2,2
834,Игровые консоли - XBOX ONE,12.10.2014,6,6,6,6,6,6,6
835,Игровые консоли - XBOX ONE,12.10.2015,2,2,2,2,2,2,2
836,Игровые консоли - XBOX ONE,12.11.2014,2,2,2,2,2,2,2
837,Игровые консоли - XBOX ONE,12.12.2014,10,10,10,10,10,10,10
838,Игровые консоли - XBOX ONE,13.01.2015,2,2,2,2,2,2,2
839,Игровые консоли - XBOX ONE,13.03.2015,3,3,3,3,3,3,3
840,Игровые консоли - XBOX ONE,13.04.2015,2,2,2,2,2,2,2
841,Игровые консоли - XBOX ONE,13.06.2015,3,3,3,3,3,3,3
842,Игровые консоли - XBOX ONE,13.07.2015,2,2,2,2,2,2,2
843,Игровые консоли - XBOX ONE,13.08.2014,2,2,2,2,2,2,2
844,Игровые консоли - XBOX ONE,13.08.2015,1,1,1,1,1,1,1
845,Игровые консоли - XBOX ONE,13.09.2014,9,9,9,9,9,9,9
846,Игровые консоли - XBOX ONE,13.09.2015,4,4,4,4,4,4,4
847,Игровые консоли - XBOX ONE,13.10.2014,4,4,4,4,4,4,4
848,Игровые консоли - XBOX ONE,13.11.2014,6,6,6,6,6,6,6
849,Игровые консоли - XBOX ONE,13.12.2014,13,13,13,13,13,13,13
850,Игровые консоли - XBOX ONE,14.01.2015,5,5,5,5,5,5,5
851,Игровые консоли - XBOX ONE,14.02.2015,4,4,4,4,4,4,4
852,Игровые консоли - XBOX ONE,14.03.2015,3,3,3,3,3,3,3
853,Игровые консоли - XBOX ONE,14.04.2015,1,1,1,1,1,1,1
854,Игровые консоли - XBOX ONE,14.06.2015,2,2,2,2,2,2,2
855,Игровые консоли - XBOX ONE,14.07.2015,3,3,3,3,3,3,3
856,Игровые консоли - XBOX ONE,14.08.2014,4,4,4,4,4,4,4
857,Игровые консоли - XBOX ONE,14.08.2015,4,4,4,4,4,4,4
858,Игровые консоли - XBOX ONE,14.09.2014,3,3,3,3,3,3,3
859,Игровые консоли - XBOX ONE,14.09.2015,2,2,2,2,2,2,2
860,Игровые консоли - XBOX ONE,14.10.2014,7,7,7,7,7,7,7
861,Игровые консоли - XBOX ONE,14.10.2015,2,2,2,2,2,2,2
862,Игровые консоли - XBOX ONE,14.11.2014,4,4,4,4,4,4,4
863,Игровые консоли - XBOX ONE,14.12.2014,7,7,7,7,7,7,7
864,Игровые консоли - XBOX ONE,15.01.2015,3,3,3,3,3,3,3
865,Игровые консоли - XBOX ONE,15.02.2015,4,4,4,4,4,4,4
866,Игровые консоли - XBOX ONE,15.03.2015,1,1,1,1,1,1,1
867,Игровые консоли - XBOX ONE,15.04.2015,2,2,2,2,2,2,2
868,Игровые консоли - XBOX ONE,15.05.2015,1,1,1,1,1,1,1
869,Игровые консоли - XBOX ONE,15.06.2015,4,4,4,4,4,4,4
870,Игровые консоли - XBOX ONE,15.07.2015,1,1,1,1,1,1,1
871,Игровые консоли - XBOX ONE,15.08.2014,3,3,3,3,3,3,3
872,Игровые консоли - XBOX ONE,15.08.2015,3,3,3,3,3,3,3
873,Игровые консоли - XBOX ONE,15.09.2014,6,6,6,6,6,6,6
874,Игровые консоли - XBOX ONE,15.09.2015,1,1,1,1,1,1,1
875,Игровые консоли - XBOX ONE,15.10.2014,3,3,3,3,3,3,3
876,Игровые консоли - XBOX ONE,15.11.2014,5,5,5,5,5,5,5
877,Игровые консоли - XBOX ONE,15.12.2014,13,13,13,13,13,13,13
878,Игровые консоли - XBOX ONE,16.02.2015,1,1,1,1,1,1,1
879,Игровые консоли - XBOX ONE,16.03.2015,4,4,4,4,4,4,4
880,Игровые консоли - XBOX ONE,16.05.2015,2,2,2,2,2,2,2
881,Игровые консоли - XBOX ONE,16.06.2015,3,3,3,3,3,3,3
882,Игровые консоли - XBOX ONE,16.08.2014,2,2,2,2,2,2,2
883,Игровые консоли - XBOX ONE,16.08.2015,1,1,1,1,1,1,1
884,Игровые консоли - XBOX ONE,16.09.2014,3,3,3,3,3,3,3
885,Игровые консоли - XBOX ONE,16.09.2015,3,3,3,3,3,3,3
886,Игровые консоли - XBOX ONE,16.10.2014,7,7,7,7,7,7,7
887,Игровые консоли - XBOX ONE,16.10.2015,1,1,1,1,1,1,1
888,Игровые консоли - XBOX ONE,16.11.2014,5,5,5,5,5,5,5
889,Игровые консоли - XBOX ONE,16.12.2014,16,16,16,16,16,16,16
890,Игровые консоли - XBOX ONE,17.02.2015,1,1,1,1,1,1,1
891,Игровые консоли - XBOX ONE,17.03.2015,2,2,2,2,2,2,2
892,Игровые консоли - XBOX ONE,17.04.2015,2,2,2,2,2,2,2
893,Игровые консоли - XBOX ONE,17.05.2015,2,2,2,2,2,2,2
894,Игровые консоли - XBOX ONE,17.06.2015,2,2,2,2,2,2,2
895,Игровые консоли - XBOX ONE,17.07.2015,1,1,1,1,1,1,1
896,Игровые консоли - XBOX ONE,17.08.2014,5,5,5,5,5,5,5
897,Игровые консоли - XBOX ONE,17.08.2015,2,2,2,2,2,2,2
898,Игровые консоли - XBOX ONE,17.09.2014,2,2,2,2,2,2,2
899,Игровые консоли - XBOX ONE,17.09.2015,2,2,2,2,2,2,2
900,Игровые консоли - XBOX ONE,17.10.2014,4,4,4,4,4,4,4
901,Игровые консоли - XBOX ONE,17.10.2015,4,4,4,4,4,4,4
902,Игровые консоли - XBOX ONE,17.11.2014,5,5,5,5,5,5,5
903,Игровые консоли - XBOX ONE,17.12.2014,39,39,39,39,39,39,39
904,Игровые консоли - XBOX ONE,18.01.2015,4,4,4,4,4,4,4
905,Игровые консоли - XBOX ONE,18.02.2015,3,3,3,3,3,3,3
906,Игровые консоли - XBOX ONE,18.03.2015,3,3,3,3,3,3,3
907,Игровые консоли - XBOX ONE,18.04.2015,2,2,2,2,2,2,2
908,Игровые консоли - XBOX ONE,18.05.2015,2,2,2,2,2,2,2
909,Игровые консоли - XBOX ONE,18.06.2015,4,4,4,4,4,4,4
910,Игровые консоли - XBOX ONE,18.07.2015,2,2,2,2,2,2,2
911,Игровые консоли - XBOX ONE,18.08.2014,3,3,3,3,3,3,3
912,Игровые консоли - XBOX ONE,18.08.2015,3,3,3,3,3,3,3
913,Игровые консоли - XBOX ONE,18.09.2014,6,6,6,6,6,6,6
914,Игровые консоли - XBOX ONE,18.09.2015,4,4,4,4,4,4,4
915,Игровые консоли - XBOX ONE,18.10.2014,6,6,6,6,6,6,6
916,Игровые консоли - XBOX ONE,18.10.2015,1,1,1,1,1,1,1
917,Игровые консоли - XBOX ONE,18.11.2014,4,4,4,4,4,4,4
918,Игровые консоли - XBOX ONE,18.12.2014,40,40,40,40,40,40,40
919,Игровые консоли - XBOX ONE,19.01.2015,1,1,1,1,1,1,1
920,Игровые консоли - XBOX ONE,19.02.2015,2,2,2,2,2,2,2
921,Игровые консоли - XBOX ONE,19.03.2015,4,4,4,4,4,4,4
922,Игровые консоли - XBOX ONE,19.04.2015,2,2,2,2,2,2,2
923,Игровые консоли - XBOX ONE,19.05.2015,2,2,2,2,2,2,2
924,Игровые консоли - XBOX ONE,19.06.2015,2,2,2,2,2,2,2
925,Игровые консоли - XBOX ONE,19.07.2015,1,1,1,1,1,1,1
926,Игровые консоли - XBOX ONE,19.08.2014,4,4,4,4,4,4,4
927,Игровые консоли - XBOX ONE,19.08.2015,2,2,2,2,2,2,2
928,Игровые консоли - XBOX ONE,19.09.2014,9,9,9,9,9,9,9
929,Игровые консоли - XBOX ONE,19.09.2015,4,4,4,4,4,4,4
930,Игровые консоли - XBOX ONE,19.10.2014,10,10,10,10,10,10,10
931,Игровые консоли - XBOX ONE,19.11.2014,7,7,7,7,7,7,7
932,Игровые консоли - XBOX ONE,19.12.2014,45,45,45,45,45,45,45
933,Игровые консоли - XBOX ONE,20.01.2015,2,2,2,2,2,2,2
934,Игровые консоли - XBOX ONE,20.02.2015,1,1,1,1,1,1,1
935,Игровые консоли - XBOX ONE,20.03.2015,3,3,3,3,3,3,3
936,Игровые консоли - XBOX ONE,20.04.2015,1,1,1,1,1,1,1
937,Игровые консоли - XBOX ONE,20.05.2015,1,1,1,1,1,1,1
938,Игровые консоли - XBOX ONE,20.06.2015,4,4,4,4,4,4,4
939,Игровые консоли - XBOX ONE,20.07.2015,3,3,3,3,3,3,3
940,Игровые консоли - XBOX ONE,20.08.2014,2,2,2,2,2,2,2
941,Игровые консоли - XBOX ONE,20.08.2015,2,2,2,2,2,2,2
942,Игровые консоли - XBOX ONE,20.09.2014,8,8,8,8,8,8,8
943,Игровые консоли - XBOX ONE,20.09.2015,1,1,1,1,1,1,1
944,Игровые консоли - XBOX ONE,20.10.2014,2,2,2,2,2,2,2
945,Игровые консоли - XBOX ONE,20.10.2015,5,5,5,5,5,5,5
946,Игровые консоли - XBOX ONE,20.11.2014,8,8,8,8,8,8,8
947,Игровые консоли - XBOX ONE,20.12.2014,55,55,55,55,55,55,55
948,Игровые консоли - XBOX ONE,21.01.2015,1,1,1,1,1,1,1
949,Игровые консоли - XBOX ONE,21.03.2015,3,3,3,3,3,3,3
950,Игровые консоли - XBOX ONE,21.04.2015,2,2,2,2,2,2,2
951,Игровые консоли - XBOX ONE,21.05.2015,2,2,2,2,2,2,2
952,Игровые консоли - XBOX ONE,21.06.2015,2,2,2,2,2,2,2
953,Игровые консоли - XBOX ONE,21.07.2015,1,1,1,1,1,1,1
954,Игровые консоли - XBOX ONE,21.08.2014,4,4,4,4,4,4,4
955,Игровые консоли - XBOX ONE,21.08.2015,3,3,3,3,3,3,3
956,Игровые консоли - XBOX ONE,21.09.2014,4,4,4,4,4,4,4
957,Игровые консоли - XBOX ONE,21.09.2015,2,2,2,2,2,2,2
958,Игровые консоли - XBOX ONE,21.10.2014,3,3,3,3,3,3,3
959,Игровые консоли - XBOX ONE,21.10.2015,1,1,1,1,1,1,1
960,Игровые консоли - XBOX ONE,21.11.2014,9,9,9,9,9,9,9
961,Игровые консоли - XBOX ONE,21.12.2014,36,36,36,36,36,36,36
962,Игровые консоли - XBOX ONE,22.01.2015,4,4,4,4,4,4,4
963,Игровые консоли - XBOX ONE,22.02.2015,3,3,3,3,3,3,3
964,Игровые консоли - XBOX ONE,22.03.2015,5,5,5,5,5,5,5
965,Игровые консоли - XBOX ONE,22.04.2015,1,1,1,1,1,1,1
966,Игровые консоли - XBOX ONE,22.05.2015,3,3,3,3,3,3,3
967,Игровые консоли - XBOX ONE,22.08.2014,4,4,4,4,4,4,4
968,Игровые консоли - XBOX ONE,22.08.2015,3,3,3,3,3,3,3
969,Игровые консоли - XBOX ONE,22.09.2014,5,5,5,5,5,5,5
970,Игровые консоли - XBOX ONE,22.09.2015,2,2,2,2,2,2,2
971,Игровые консоли - XBOX ONE,22.10.2014,2,2,2,2,2,2,2
972,Игровые консоли - XBOX ONE,22.10.2015,3,3,3,3,3,3,3
973,Игровые консоли - XBOX ONE,22.11.2014,5,5,5,5,5,5,5
974,Игровые консоли - XBOX ONE,22.12.2014,39,39,39,39,39,39,39
975,Игровые консоли - XBOX ONE,23.01.2015,3,3,3,3,3,3,3
976,Игровые консоли - XBOX ONE,23.02.2015,4,4,4,4,4,4,4
977,Игровые консоли - XBOX ONE,23.03.2015,1,1,1,1,1,1,1
978,Игровые консоли - XBOX ONE,23.05.2015,6,6,6,6,6,6,6
979,Игровые консоли - XBOX ONE,23.06.2015,3,3,3,3,3,3,3
980,Игровые консоли - XBOX ONE,23.08.2014,4,4,4,4,4,4,4
981,Игровые консоли - XBOX ONE,23.08.2015,2,2,2,2,2,2,2
982,Игровые консоли - XBOX ONE,23.09.2014,5,5,5,5,5,5,5
983,Игровые консоли - XBOX ONE,23.09.2015,1,1,1,1,1,1,1
984,Игровые консоли - XBOX ONE,23.10.2014,4,4,4,4,4,4,4
985,Игровые консоли - XBOX ONE,23.10.2015,7,7,7,7,7,7,7
986,Игровые консоли - XBOX ONE,23.11.2014,7,7,7,7,7,7,7
987,Игровые консоли - XBOX ONE,23.12.2014,37,37,37,37,37,37,37
988,Игровые консоли - XBOX ONE,24.01.2015,6,6,6,6,6,6,6
989,Игровые консоли - XBOX ONE,24.03.2015,3,3,3,3,3,3,3
990,Игровые консоли - XBOX ONE,24.04.2015,5,5,5,5,5,5,5
991,Игровые консоли - XBOX ONE,24.06.2015,2,2,2,2,2,2,2
992,Игровые консоли - XBOX ONE,24.07.2015,1,1,1,1,1,1,1
993,Игровые консоли - XBOX ONE,24.08.2014,5,5,5,5,5,5,5
994,Игровые консоли - XBOX ONE,24.08.2015,3,3,3,3,3,3,3
995,Игровые консоли - XBOX ONE,24.09.2014,4,4,4,4,4,4,4
996,Игровые консоли - XBOX ONE,24.09.2015,2,2,2,2,2,2,2
997,Игровые консоли - XBOX ONE,24.10.2014,4,4,4,4,4,4,4
998,Игровые консоли - XBOX ONE,24.10.2015,2,2,2,2,2,2,2
999,Игровые консоли - XBOX ONE,24.11.2014,3,3,3,3,3,3,3
1000,Игровые консоли - XBOX ONE,24.12.2014,30,30,30,30,30,30,30
1001,Игровые консоли - XBOX ONE,25.01.2015,2,2,2,2,2,2,2
1002,Игровые консоли - XBOX ONE,25.02.2015,2,2,2,2,2,2,2
1003,Игровые консоли - XBOX ONE,25.03.2015,1,1,1,1,1,1,1
1004,Игровые консоли - XBOX ONE,25.04.2015,4,4,4,4,4,4,4
1005,Игровые консоли - XBOX ONE,25.05.2015,1,1,1,1,1,1,1
1006,Игровые консоли - XBOX ONE,25.06.2015,2,2,2,2,2,2,2
1007,Игровые консоли - XBOX ONE,25.07.2014,3,3,3,3,3,3,3
1008,Игровые консоли - XBOX ONE,25.07.2015,1,1,1,1,1,1,1
1009,Игровые консоли - XBOX ONE,25.08.2014,3,3,3,3,3,3,3
1010,Игровые консоли - XBOX ONE,25.08.2015,3,3,3,3,3,3,3
1011,Игровые консоли - XBOX ONE,25.09.2015,5,5,5,5,5,5,5
1012,Игровые консоли - XBOX ONE,25.10.2014,4,4,4,4,4,4,4
1013,Игровые консоли - XBOX ONE,25.10.2015,2,2,2,2,2,2,2
1014,Игровые консоли - XBOX ONE,25.11.2014,5,5,5,5,5,5,5
1015,Игровые консоли - XBOX ONE,25.12.2014,28,28,28,28,28,28,28
1016,Игровые консоли - XBOX ONE,26.01.2015,3,3,3,3,3,3,3
1017,Игровые консоли - XBOX ONE,26.03.2015,5,5,5,5,5,5,5
1018,Игровые консоли - XBOX ONE,26.04.2015,2,2,2,2,2,2,2
1019,Игровые консоли - XBOX ONE,26.05.2015,4,4,4,4,4,4,4
1020,Игровые консоли - XBOX ONE,26.06.2015,3,3,3,3,3,3,3
1021,Игровые консоли - XBOX ONE,26.07.2014,11,11,11,11,11,11,11
1022,Игровые консоли - XBOX ONE,26.08.2014,1,1,1,1,1,1,1
1023,Игровые консоли - XBOX ONE,26.08.2015,5,5,5,5,5,5,5
1024,Игровые консоли - XBOX ONE,26.09.2014,74,74,74,74,74,74,74
1025,Игровые консоли - XBOX ONE,26.09.2015,3,3,3,3,3,3,3
1026,Игровые консоли - XBOX ONE,26.10.2014,1,1,1,1,1,1,1
1027,Игровые консоли - XBOX ONE,26.10.2015,4,4,4,4,4,4,4
1028,Игровые консоли - XBOX ONE,26.11.2014,2,2,2,2,2,2,2
1029,Игровые консоли - XBOX ONE,26.12.2014,38,38,38,38,38,38,38
1030,Игровые консоли - XBOX ONE,27.01.2015,1,1,1,1,1,1,1
1031,Игровые консоли - XBOX ONE,27.03.2015,3,3,3,3,3,3,3
1032,Игровые консоли - XBOX ONE,27.04.2015,1,1,1,1,1,1,1
1033,Игровые консоли - XBOX ONE,27.05.2015,1,1,1,1,1,1,1
1034,Игровые консоли - XBOX ONE,27.06.2015,1,1,1,1,1,1,1
1035,Игровые консоли - XBOX ONE,27.07.2014,7,7,7,7,7,7,7
1036,Игровые консоли - XBOX ONE,27.07.2015,2,2,2,2,2,2,2
1037,Игровые консоли - XBOX ONE,27.08.2014,4,4,4,4,4,4,4
1038,Игровые консоли - XBOX ONE,27.08.2015,3,3,3,3,3,3,3
1039,Игровые консоли - XBOX ONE,27.09.2014,31,31,31,31,31,31,31
1040,Игровые консоли - XBOX ONE,27.09.2015,2,2,2,2,2,2,2
1041,Игровые консоли - XBOX ONE,27.10.2014,1,1,1,1,1,1,1
1042,Игровые консоли - XBOX ONE,27.10.2015,2,2,2,2,2,2,2
1043,Игровые консоли - XBOX ONE,27.11.2014,4,4,4,4,4,4,4
1044,Игровые консоли - XBOX ONE,27.12.2014,45,45,45,45,45,45,45
1045,Игровые консоли - XBOX ONE,28.01.2015,2,2,2,2,2,2,2
1046,Игровые консоли - XBOX ONE,28.02.2015,1,1,1,1,1,1,1
1047,Игровые консоли - XBOX ONE,28.03.2015,3,3,3,3,3,3,3
1048,Игровые консоли - XBOX ONE,28.04.2015,1,1,1,1,1,1,1
1049,Игровые консоли - XBOX ONE,28.05.2015,2,2,2,2,2,2,2
1050,Игровые консоли - XBOX ONE,28.06.2015,3,3,3,3,3,3,3
1051,Игровые консоли - XBOX ONE,28.07.2014,8,8,8,8,8,8,8
1052,Игровые консоли - XBOX ONE,28.07.2015,3,3,3,3,3,3,3
1053,Игровые консоли - XBOX ONE,28.08.2014,3,3,3,3,3,3,3
1054,Игровые консоли - XBOX ONE,28.08.2015,3,3,3,3,3,3,3
1055,Игровые консоли - XBOX ONE,28.09.2014,21,21,21,21,21,21,21
1056,Игровые консоли - XBOX ONE,28.10.2014,4,4,4,4,4,4,4
1057,Игровые консоли - XBOX ONE,28.10.2015,1,1,1,1,1,1,1
1058,Игровые консоли - XBOX ONE,28.11.2014,2,2,2,2,2,2,2
1059,Игровые консоли - XBOX ONE,28.12.2014,39,39,39,39,39,39,39
1060,Игровые консоли - XBOX ONE,29.01.2015,1,1,1,1,1,1,1
1061,Игровые консоли - XBOX ONE,29.03.2015,2,2,2,2,2,2,2
1062,Игровые консоли - XBOX ONE,29.04.2015,2,2,2,2,2,2,2
1063,Игровые консоли - XBOX ONE,29.05.2015,2,2,2,2,2,2,2
1064,Игровые консоли - XBOX ONE,29.06.2015,3,3,3,3,3,3,3
1065,Игровые консоли - XBOX ONE,29.07.2014,12,12,12,12,12,12,12
1066,Игровые консоли - XBOX ONE,29.07.2015,2,2,2,2,2,2,2
1067,Игровые консоли - XBOX ONE,29.08.2014,1,1,1,1,1,1,1
1068,Игровые консоли - XBOX ONE,29.08.2015,3,3,3,3,3,3,3
1069,Игровые консоли - XBOX ONE,29.09.2014,11,11,11,11,11,11,11
1070,Игровые консоли - XBOX ONE,29.09.2015,2,2,2,2,2,2,2
1071,Игровые консоли - XBOX ONE,29.10.2014,5,5,5,5,5,5,5
1072,Игровые консоли - XBOX ONE,29.10.2015,3,3,3,3,3,3,3
1073,Игровые консоли - XBOX ONE,29.11.2014,7,7,7,7,7,7,7
1074,Игровые консоли - XBOX ONE,29.12.2014,32,32,32,32,32,32,32
1075,Игровые консоли - XBOX ONE,30.01.2015,1,1,1,1,1,1,1
1076,Игровые консоли - XBOX ONE,30.03.2015,3,3,3,3,3,3,3
1077,Игровые консоли - XBOX ONE,30.04.2015,2,2,2,2,2,2,2
1078,Игровые консоли - XBOX ONE,30.05.2015,4,4,4,4,4,4,4
1079,Игровые консоли - XBOX ONE,30.06.2015,5,5,5,5,5,5,5
1080,Игровые консоли - XBOX ONE,30.07.2014,15,15,15,15,15,15,15
1081,Игровые консоли - XBOX ONE,30.07.2015,2,2,2,2,2,2,2
1082,Игровые консоли - XBOX ONE,30.08.2014,5,5,5,5,5,5,5
1083,Игровые консоли - XBOX ONE,30.08.2015,1,1,1,1,1,1,1
1084,Игровые консоли - XBOX ONE,30.09.2014,11,11,11,11,11,11,11
1085,Игровые консоли - XBOX ONE,30.09.2015,2,2,2,2,2,2,2
1086,Игровые консоли - XBOX ONE,30.10.2014,1,1,1,1,1,1,1
1087,Игровые консоли - XBOX ONE,30.10.2015,2,2,2,2,2,2,2
1088,Игровые консоли - XBOX ONE,30.11.2014,5,5,5,5,5,5,5
1089,Игровые консоли - XBOX ONE,30.12.2014,40,40,40,40,40,40,40
1090,Игровые консоли - XBOX ONE,31.01.2015,2,2,2,2,2,2,2
1091,Игровые консоли - XBOX ONE,31.05.2015,3,3,3,3,3,3,3
1092,Игровые консоли - XBOX ONE,31.07.2014,3,3,3,3,3,3,3
1093,Игровые консоли - XBOX ONE,31.07.2015,2,2,2,2,2,2,2
1094,Игровые консоли - XBOX ONE,31.08.2014,1,1,1,1,1,1,1
1095,Игровые консоли - XBOX ONE,31.08.2015,1,1,1,1,1,1,1
1096,Игровые консоли - XBOX ONE,31.10.2014,14,14,14,14,14,14,14
1097,Игровые консоли - XBOX ONE,31.10.2015,2,2,2,2,2,2,2
1098,Игровые консоли - XBOX ONE,31.12.2014,41,41,41,41,41,41,41
