,item_category_name,item_category_id,item_name,item_id,date,date_block_num,shop_id,item_price,item_cnt_day
90370,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,12.10.2014,21,56,20990.0,1.0
90371,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.10.2014,21,56,20990.0,1.0
90372,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,56,20990.0,1.0
90373,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,56,17991.0,1.0
90374,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.10.2014,21,56,17991.0,1.0
90375,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,18.10.2014,21,58,20989.7,1.0
90376,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,15.10.2014,21,58,20990.0,1.0
90377,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,13.10.2014,21,58,20990.0,1.0
90378,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,58,20990.0,2.0
90379,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.10.2014,21,58,20990.0,1.0
90380,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,06.10.2014,21,58,20990.0,1.0
90381,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,58,17991.0,1.0
90382,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.10.2014,21,58,17991.0,1.0
90383,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.10.2014,21,57,20990.0,1.0
90384,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.10.2014,21,57,20990.0,2.0
90385,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,17.10.2014,21,57,20990.0,1.0
90386,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,09.10.2014,21,57,20990.0,1.0
90387,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.10.2014,21,57,20990.0,1.0
90388,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.10.2014,21,57,20990.0,1.0
90389,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.10.2014,21,57,17991.0,2.0
90390,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,57,17991.0,1.0
90391,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.10.2014,21,57,17991.0,3.0
90392,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.10.2014,21,50,20990.0,1.0
90393,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.10.2014,21,50,17991.0,1.0
90394,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,50,17991.0,1.0
90395,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.10.2014,21,50,17991.0,1.0
90396,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.10.2014,21,50,20990.0,1.0
90397,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,51,19942.0,1.0
90398,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.10.2014,21,47,20990.0,1.0
90399,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,13.10.2014,21,47,20990.0,1.0
90400,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,06.10.2014,21,47,20990.0,1.0
90401,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,47,17991.0,1.0
90402,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,47,17991.0,1.0
90403,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.10.2014,21,47,17991.0,1.0
90404,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.10.2014,21,49,20990.0,1.0
90405,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.10.2014,21,49,20990.0,1.0
90406,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,49,17991.0,1.0
90407,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.10.2014,21,48,17991.0,1.0
90408,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.10.2014,21,48,17991.0,1.0
90409,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.10.2014,21,48,20990.0,2.0
90410,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.10.2014,21,48,20990.0,1.0
90411,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.10.2014,21,48,20990.0,1.0
90412,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,14.10.2014,21,54,20990.0,1.0
90413,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.10.2014,21,54,20990.0,1.0
90414,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.10.2014,21,54,20990.0,1.0
90415,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,54,17991.0,2.0
90416,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.10.2014,21,54,17991.0,4.0
90417,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,54,17991.0,1.0
90418,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.10.2014,21,54,20990.0,1.0
90419,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.10.2014,21,54,20990.0,1.0
90420,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.10.2014,21,54,20990.0,1.0
90421,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.10.2014,21,54,20990.0,1.0
90422,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.10.2014,21,54,20990.0,1.0
90423,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.10.2014,21,54,20990.0,1.0
90424,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,18.10.2014,21,52,20990.0,1.0
90425,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,52,17991.0,1.0
90426,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,12.10.2014,21,53,20990.0,1.0
90427,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,53,20990.0,1.0
90428,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,53,17991.0,2.0
90429,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,37,17991.0,1.0
90430,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.10.2014,21,37,20990.0,1.0
90431,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.10.2014,21,37,20990.0,1.0
90432,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,37,17991.0,1.0
90433,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.10.2014,21,37,17991.0,1.0
90434,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.10.2014,21,34,20990.0,1.0
90435,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,12.10.2014,21,35,20990.0,1.0
90436,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.10.2014,21,35,20990.0,1.0
90437,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.10.2014,21,35,20990.0,1.0
90438,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.10.2014,21,35,20990.0,1.0
90439,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.10.2014,21,35,17991.0,1.0
90440,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.10.2014,21,35,17991.0,1.0
90441,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.10.2014,21,39,20990.0,1.0
90442,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.10.2014,21,38,17991.0,1.0
90443,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.10.2014,21,38,17991.0,1.0
90444,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,38,17991.0,1.0
90445,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,38,17991.0,1.0
90446,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.10.2014,21,38,20990.0,1.0
90447,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,18.10.2014,21,31,20990.0,2.0
90448,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.10.2014,21,31,20990.0,1.0
90449,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.10.2014,21,31,20990.0,1.0
90450,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.10.2014,21,31,20990.0,2.0
90451,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.10.2014,21,31,20990.0,1.0
90452,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.10.2014,21,31,20990.0,1.0
90453,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,16.10.2014,21,31,20990.0,2.0
90454,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.10.2014,21,31,20990.0,1.0
90455,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,31,20990.0,4.0
90456,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,09.10.2014,21,31,20990.0,1.0
90457,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,31,17991.0,2.0
90458,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,06.10.2014,21,31,20990.0,3.0
90459,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.10.2014,21,31,20990.0,2.0
90460,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.10.2014,21,42,17991.0,1.0
90461,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,42,17991.0,2.0
90462,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,42,20990.0,1.0
90463,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,15.10.2014,21,42,20990.0,2.0
90464,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.10.2014,21,42,20990.0,2.0
90465,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.10.2014,21,42,20990.0,1.0
90466,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.10.2014,21,42,20990.0,1.0
90467,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.10.2014,21,42,20990.0,1.0
90468,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.10.2014,21,59,20990.0,1.0
90469,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.10.2014,21,59,20990.0,1.0
90470,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,13.10.2014,21,59,20990.0,1.0
90471,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,59,20990.0,1.0
90472,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.10.2014,21,43,20990.0,1.0
90473,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.10.2014,21,43,20990.0,1.0
90474,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.10.2014,21,43,17991.0,1.0
90475,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,43,17991.0,1.0
90476,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.10.2014,21,43,20990.0,1.0
90477,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,15.10.2014,21,43,20990.0,1.0
90478,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,45,17991.0,1.0
90479,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.10.2014,21,45,20990.0,1.0
90480,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.10.2014,21,45,20990.0,1.0
90481,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,41,17991.0,1.0
90482,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,44,17991.0,1.0
90483,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.10.2014,21,44,20990.0,1.0
90484,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.10.2014,21,44,20990.0,1.0
90485,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.10.2014,21,44,20990.0,1.0
90486,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.10.2014,21,46,20990.0,1.0
90487,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.10.2014,21,46,17991.0,1.0
90488,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.10.2014,21,46,17991.0,1.0
90489,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.10.2014,21,46,20990.0,1.0
90490,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.10.2014,21,46,20990.0,1.0
90491,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.10.2014,21,46,20990.0,1.0
90492,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,12.11.2014,22,34,17991.0,1.0
90493,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.11.2014,22,58,20990.0,1.0
90494,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,14.11.2014,22,58,17991.0,1.0
90495,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.11.2014,22,58,17991.0,1.0
90496,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.11.2014,22,58,17991.0,2.0
90497,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.11.2014,22,58,20990.0,1.0
90498,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.11.2014,22,35,20990.0,1.0
90499,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,15.11.2014,22,35,17991.0,1.0
90500,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.11.2014,22,35,20990.0,1.0
90501,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.11.2014,22,35,20990.0,1.0
90502,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.11.2014,22,59,20990.0,1.0
90503,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.11.2014,22,59,20990.0,1.0
90504,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.11.2014,22,59,20990.0,1.0
90505,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,13.11.2014,22,59,17991.0,1.0
90506,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.11.2014,22,59,20990.0,2.0
90507,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.11.2014,22,59,17991.0,1.0
90508,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.11.2014,22,30,20990.0,1.0
90509,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.11.2014,22,30,20990.0,1.0
90510,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.11.2014,22,30,20990.0,1.0
90511,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.11.2014,22,30,20990.0,1.0
90512,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.11.2014,22,30,20990.0,1.0
90513,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.11.2014,22,29,20990.0,1.0
90514,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.11.2014,22,29,20990.0,1.0
90515,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.11.2014,22,29,20990.0,1.0
90516,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,14.11.2014,22,29,17991.0,1.0
90517,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.11.2014,22,31,20990.0,2.0
90518,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,06.11.2014,22,31,17991.0,2.0
90519,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.11.2014,22,31,17991.0,1.0
90520,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,10.11.2014,22,31,17991.0,2.0
90521,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.11.2014,22,31,17991.0,3.0
90522,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,12.11.2014,22,31,17991.0,1.0
90523,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,13.11.2014,22,31,17991.0,1.0
90524,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,14.11.2014,22,31,17991.0,1.0
90525,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,15.11.2014,22,31,17991.0,6.0
90526,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,16.11.2014,22,31,17991.0,4.0
90527,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.11.2014,22,31,20990.0,1.0
90528,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.11.2014,22,31,20990.0,2.0
90529,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.11.2014,22,31,20990.0,1.0
90530,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.11.2014,22,31,20990.0,1.0
90531,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.11.2014,22,31,20990.0,2.0
90532,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.11.2014,22,31,20990.0,1.0
90533,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.11.2014,22,53,20990.0,1.0
90534,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.11.2014,22,53,20990.0,1.0
90535,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,17.11.2014,22,53,17991.0,1.0
90536,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.11.2014,22,54,20990.0,1.0
90537,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.11.2014,22,54,20990.0,2.0
90538,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,17.11.2014,22,54,17991.0,2.0
90539,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,09.11.2014,22,54,17991.0,2.0
90540,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.11.2014,22,54,17991.0,1.0
90541,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.11.2014,22,54,20990.0,1.0
90542,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.11.2014,22,54,20990.0,1.0
90543,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.11.2014,22,54,20990.0,2.0
90544,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,18.11.2014,22,54,20990.0,1.0
90545,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.11.2014,22,50,20990.0,1.0
90546,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.11.2014,22,50,20990.0,1.0
90547,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,11.11.2014,22,50,17991.0,2.0
90548,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,18.11.2014,22,50,20990.0,2.0
90549,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.11.2014,22,49,20990.0,1.0
90550,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.11.2014,22,52,20990.0,1.0
90551,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.11.2014,22,52,20990.0,1.0
90552,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,16.11.2014,22,52,17991.0,1.0
